node_id,label,feat
1805,1,"0.0029205607476635,0.0029205607476635,0.0003600650550021,0.2843872329901659,0.0048638528342263"
1806,2,"0.0108060747663551,0.0108060747663551,0.0065021962708628,0.2541355873288565,0.0013891530998708"
1807,1,"0.0020443925233644,0.0020443925233644,0.0003182882741031,0.277518779845075,0.0017699039736381"
1808,1,"0.0023364485981308,0.0023364485981308,1.2502523527974415e-05,0.2667300979619412,0.0073790026198563"
1809,2,"0.0037967289719626,0.0037967289719626,0.0002298514819825,0.2790110670161458,0.0025305283001019"
1810,1,"0.0014602803738317,0.0014602803738317,1.5685971755266331e-06,0.2724862328404175,0.0054045062151831"
1811,1,"0.0029205607476635,0.0029205607476635,0.0005779442203074,0.2635965803799149,0.0079637211995566"
1812,1,"0.0073014018691588,0.0073014018691588,7.140835108516028e-05,0.2889653428146683,0.02215788455604"
1813,1,"0.0011682242990654,0.0011682242990654,0.0,0.251080426404519,0.0006294103478777"
1814,1,"0.0011682242990654,0.0011682242990654,2.2153819949524395e-06,0.2865714290322892,0.0042203449671185"
1815,1,"0.0014602803738317,0.0014602803738317,3.37020594603302e-07,0.251137390881507,0.0006141488738815"
1816,2,"0.0035046728971962,0.0035046728971962,0.0013302256448816,0.2865714290322892,0.0036982269613731"
1817,0,"0.0002920560747663,0.0002920560747663,0.0,0.0002920560747663,1.6562724023604912e-34"
1818,0,"0.0002920560747663,0.0002920560747663,0.0,0.0002920560747663,1.6562724023604912e-34"
1819,1,"0.0020443925233644,0.0020443925233644,6.544658238814788e-06,0.2598833713903716,0.0018390751116673"
1820,2,"0.0035046728971962,0.0035046728971962,3.099978108717541e-05,0.2780066738908471,0.005301865633748"
1821,1,"0.000876168224299,0.000876168224299,0.0,0.2480978498039722,0.0004724030983868"
1822,1,"0.0032126168224299,0.0032126168224299,0.0007238386359711,0.2714615972881687,0.0029434135281271"
1823,2,"0.0043808411214953,0.0040887850467289,3.211248947784232e-05,0.2790579596324511,0.0048848855572687"
1824,1,"0.0023364485981308,0.0023364485981308,1.8204490070665228e-06,0.2485063024490135,0.0008122299444913"
1825,1,"0.0017523364485981,0.0017523364485981,1.178238746833947e-05,0.2735186327012741,0.002421792192462"
1826,1,"0.0005841121495327,0.0005841121495327,0.0,0.2390605226136468,0.0007531357993984"
1827,1,"0.0002920560747663,0.0002920560747663,0.0,0.2389401150975801,0.0007196849088864"
1828,1,"0.0002920560747663,0.0002920560747663,0.0,0.2389401150975801,0.0007196849088864"
1829,1,"0.0005841121495327,0.0005841121495327,0.0,0.251137390881507,0.0024123914490962"
1830,1,"0.0002920560747663,0.0002920560747663,0.0,0.2288463730705098,0.0011228264470239"
1831,0,"0.0023364485981308,0.0023364485981308,5.463284871266989e-07,0.2539800932792481,0.0049927392430982"
1832,1,"0.0166471962616822,0.0166471962616822,0.0003745428611957,0.2917580143758714,0.0405417480508119"
1833,1,"0.0002920560747663,0.0002920560747663,0.0,0.2389401150975801,0.0007196849088864"
1834,1,"0.0029205607476635,0.0032126168224299,0.0001720231993522,0.2808278832664835,0.0087625558047812"
1835,1,"0.0032126168224299,0.0032126168224299,0.0034508508299648,0.2444273310485918,0.0023437927821359"
1836,1,"0.014018691588785,0.014018691588785,0.0004538705728307,0.2932523595572384,0.0365443257286956"
1837,1,"0.0014602803738317,0.0014602803738317,3.145320789431907e-07,0.2443194319913308,0.0023408490592826"
1838,1,"0.0043808411214953,0.0043808411214953,1.1694551181252997e-06,0.2645204492294223,0.0140335073430544"
1839,1,"0.0014602803738317,0.0014602803738317,3.5198611199073583e-06,0.2442116281531231,0.0023178936521158"
1840,1,"0.0002920560747663,0.0002920560747663,0.0,0.2389401150975801,0.0007196849088864"
1841,1,"0.0005841121495327,0.0005841121495327,4.191043286921761e-09,0.2546227357480576,0.0026248059872308"
1842,1,"0.0005841121495327,0.0005841121495327,1.2963739039178323e-08,0.2365403319058457,0.0014608785208809"
1843,1,"0.000876168224299,0.000876168224299,0.0,0.2216371701011925,9.010763616514126e-05"
1844,1,"0.0011682242990654,0.0011682242990654,3.962717539920683e-07,0.2297806337964412,0.0002626119429334"
1845,1,"0.0029205607476635,0.0029205607476635,5.000300976523646e-06,0.2845334349778227,0.0113912157486063"
1846,1,"0.0005841121495327,0.0005841121495327,0.0,0.2188185107819035,0.0001588017607773"
1847,1,"0.0005841121495327,0.0005841121495327,0.0,0.2558586732125871,0.0008019635238453"
1848,1,"0.000876168224299,0.000876168224299,1.7064333903964658e-07,0.2188617754976713,0.0001827908224783"
1849,1,"0.0020443925233644,0.0020443925233644,1.0978746237002365e-06,0.2714837900283002,0.002952309653258"
1850,1,"0.0011682242990654,0.0011682242990654,2.1030355985122546e-08,0.2693041699477875,0.0018063710956115"
1851,1,"0.000876168224299,0.000876168224299,0.0,0.229876070858796,0.0006949948725737"
1852,1,"0.000876168224299,0.000876168224299,8.532166951982329e-08,0.2188329304531247,0.000161403464121"
1853,1,"0.0014602803738317,0.0014602803738317,4.213415778756705e-09,0.273451063869085,0.0023893940246378"
1854,2,"0.0067172897196261,0.0067172897196261,3.4571640855406422e-06,0.2803063830190063,0.0086414001029604"
1855,1,"0.0011682242990654,0.0011682242990654,0.0,0.243263476640991,0.000714414383255"
1856,1,"0.0011682242990654,0.0011682242990654,2.663408907330765e-06,0.2579654874253219,0.0018092779908695"
1857,1,"0.0058411214953271,0.0058411214953271,0.0002705709208124,0.2784729324634103,0.0062864259081879"
1858,1,"0.0005841121495327,0.0005841121495327,0.0,0.2430854051406316,0.0004268174620823"
1859,1,"0.000876168224299,0.000876168224299,1.9208039986936863e-06,0.2430320345159666,0.0006165915996684"
1860,1,"0.0014602803738317,0.0014602803738317,1.1369758839800696e-06,0.243370444824197,0.000779883346826"
1861,1,"0.0005841121495327,0.0005841121495327,4.978754763744159e-08,0.231785420508562,0.0009253365798551"
1862,1,"0.0020443925233644,0.0020443925233644,9.922188570048022e-05,0.2480052068428803,0.0030515757129057"
1863,1,"0.0020443925233644,0.0017523364485981,1.3587007606754277e-06,0.2455115865463676,0.0029539798970547"
1864,1,"0.000876168224299,0.000876168224299,0.0,0.2510424644410469,0.0005060136064471"
1865,1,"0.0005841121495327,0.0005841121495327,0.0,0.2510234877637137,0.0004963550470549"
1866,2,"0.0023364485981308,0.0023364485981308,9.140612806617702e-06,0.2532440875182009,0.001095511411698"
1867,1,"0.0017523364485981,0.0017523364485981,8.238281201414047e-07,0.2511753815616193,0.0006691591444103"
1868,1,"0.000876168224299,0.000876168224299,4.4503329284426114e-08,0.2582061830049116,0.0010901855584913"
1869,1,"0.0017523364485981,0.0017523364485981,4.433625434432253e-07,0.2599240544478842,0.0016883510387013"
1870,1,"0.0026285046728971,0.0026285046728971,8.224457697447891e-07,0.2757214978102099,0.0040508918528211"
1871,1,"0.0023364485981308,0.0023364485981308,3.274180780596599e-06,0.2718616225645655,0.0031299557927221"
1872,1,"0.0052570093457943,0.0052570093457943,9.003180458863612e-07,0.2771019458967096,0.0061366022999048"
1873,1,"0.000876168224299,0.000876168224299,0.0,0.2618712814152013,0.0037864199477799"
1874,1,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.1837634729470515,1.8587136909430136e-06"
1875,0,"0.0002920560747663,0.0002920560747663,0.0,0.2257198014971566,0.0001269261972016"
1876,0,"0.0005841121495327,0.0005841121495327,0.0005751533742331,0.1548731330858207,2.645490294818883e-08"
1877,1,"0.0002920560747663,0.000876168224299,0.0002876193479513,0.1338326570598544,3.817970439038493e-10"
1878,1,"0.0020443925233644,0.0017523364485981,0.0001318715611693,0.2575054062985552,0.0014720655781637"
1879,1,"0.000876168224299,0.0005841121495327,0.0022998456019068,0.2258272505696136,0.0001269526466741"
1880,1,"0.0002920560747663,0.0002920560747663,0.0,0.183671997766934,1.8587025904238336e-06"
1881,1,"0.000876168224299,0.000876168224299,0.0012950122999718,0.1837533045388539,1.8326461767762388e-06"
1882,1,"0.0002920560747663,0.0002920560747663,0.0001437670131409,0.1178378950223969,5.509912728059522e-12"
1883,1,"0.000876168224299,0.000876168224299,1.858116358431707e-07,0.2257811884434435,0.0001500367764897"
1884,1,"0.0005841121495327,0.0005841121495327,0.001149453531771,0.2257811884434435,0.000126953022801"
1885,0,"0.0002920560747663,0.0002920560747663,0.0002877899912903,0.1549505520355562,2.682559947291268e-08"
1886,0,"0.0,0.0002920560747663,0.0,0.0,7.897722255518397e-41"
1887,1,"0.000876168224299,0.0005841121495327,0.0008636259388796,0.2257658385768011,0.000128784899792"
1888,1,"0.0005841121495327,0.0005841121495327,0.0,0.2257658385768011,0.0001481736461769"
1889,0,"0.0005841121495327,0.0005841121495327,0.0,0.2257198014971566,0.0001290916491244"
1890,1,"0.0005841121495327,0.000876168224299,3.865632909478193e-06,0.256293101769404,0.0012485763494648"
1891,1,"0.0014602803738317,0.0011682242990654,1.1268306783949372e-05,0.2707533403690312,0.0033412517569718"
1892,1,"0.0020443925233644,0.0020443925233644,0.000269141869498,0.2805905973490636,0.0040753333767118"
1893,1,"0.0005841121495327,0.0005841121495327,0.0,0.2221561225331929,0.000166199436076"
1894,1,"0.0005841121495327,0.0005841121495327,0.0,0.2427300430981776,0.0006044517394056"
1895,1,"0.0005841121495327,0.0005841121495327,0.0,0.2394224743782385,0.0004413139315566"
1896,1,"0.0005841121495327,0.0005841121495327,0.0,0.2690641484059446,0.001389123533092"
1897,1,"0.0029205607476635,0.0029205607476635,3.7292605217655592e-06,0.2698074195341378,0.0024383413378379"
1898,0,"0.0032126168224299,0.0032126168224299,4.130443212565088e-06,0.2743774039185465,0.0034102736377372"
1899,0,"0.0014602803738317,0.0014602803738317,4.213415778756705e-09,0.2745361871384068,0.0031347307603996"
1900,1,"0.000876168224299,0.000876168224299,0.0,0.270643008934488,0.0022749382829349"
1901,0,"0.0005841121495327,0.0005841121495327,0.0,0.2689769738883985,0.0014198766154395"
1902,1,"0.0011682242990654,0.0011682242990654,9.90136153228839e-07,0.2757214978102099,0.0020960728712146"
1903,1,"0.0026285046728971,0.0026285046728971,1.767947999404663e-07,0.2738569783627056,0.003158951810422"
1904,1,"0.0011682242990654,0.0011682242990654,4.213415778756705e-09,0.2734961060472878,0.0022822422321102"
1905,1,"0.0026285046728971,0.0026285046728971,1.8232785264156857e-06,0.2759276875468357,0.0040460077138707"
1906,1,"0.0026285046728971,0.0026285046728971,0.0001673360224074,0.269895133259604,0.0016617368645713"
1907,0,"0.0011682242990654,0.0011682242990654,2.83960104836679e-06,0.2692386670687667,0.0016055213135633"
1908,1,"0.0017523364485981,0.0017523364485981,1.434220173875986e-05,0.2715503900258539,0.0026853221018193"
1909,0,"0.0020443925233644,0.0020443925233644,4.675403856066717e-06,0.2713063496426608,0.0027643991012989"
1910,1,"0.0002920560747663,0.0002920560747663,0.0,0.2263814656504307,0.0002056310267606"
1911,1,"0.0020443925233644,0.0020443925233644,1.4821258116046644e-07,0.2736538705913612,0.0028296872466613"
1912,1,"0.0023364485981308,0.0023364485981308,8.375448438260281e-09,0.2744000759896024,0.0032347365669705"
1913,1,"0.0020443925233644,0.0020443925233644,4.213415778756705e-09,0.2743774039185465,0.0030439470025623"
1914,0,"0.0011682242990654,0.0011682242990654,0.0,0.2734285483430356,0.0022142055224857"
1915,1,"0.000876168224299,0.000876168224299,9.000041743407723e-09,0.2626375925044423,0.0013310743803154"
1916,1,"0.000876168224299,0.000876168224299,0.0,0.2350335989543611,0.0005397689264545"
1917,1,"0.0014602803738317,0.0014602803738317,4.262733570355008e-07,0.2453120868453991,0.0010937337261131"
1918,1,"0.0037967289719626,0.0037967289719626,2.127446486018973e-07,0.2757443925621662,0.0049190698386714"
1919,1,"0.0032126168224299,0.0032126168224299,1.3213457522164428e-08,0.2748770565041112,0.0043084739817893"
1920,1,"0.0017523364485981,0.0017523364485981,6.142338436216832e-09,0.2751503620537052,0.0036057468639814"
1921,2,"0.0014602803738317,0.0014602803738317,2.1705398770648642e-07,0.2711512794664953,0.0025310024374316"
1922,1,"0.0011682242990654,0.0011682242990654,4.4791740974610135e-06,0.2708858568909509,0.0023297732958251"
1923,1,"0.0011682242990654,0.0011682242990654,0.0,0.2694571340170535,0.0016437452584306"
1924,1,"0.0011682242990654,0.0011682242990654,0.0,0.2752187733819135,0.0031118001933535"
1925,1,"0.0023364485981308,0.0023364485981308,1.2231098734609072e-06,0.2714394081760805,0.0030299822894044"
1926,1,"0.0040887850467289,0.0043808411214953,0.0047413552405584,0.2888647981581566,0.0064069183423855"
1927,0,"0.0011682242990654,0.0011682242990654,2.865351026718741e-06,0.2695883844476512,0.0015880803116971"
1928,1,"0.0026285046728971,0.0026285046728971,5.332604344988956e-09,0.2771713312433159,0.0039471416614987"
1929,1,"0.0026285046728971,0.0026285046728971,4.515963801550629e-06,0.2744000759896024,0.0039646554119347"
1930,1,"0.000876168224299,0.000876168224299,2.800508403208511e-06,0.2691295663851339,0.0013754980883274"
1931,0,"0.0052570093457943,0.0052570093457943,1.3872110493350888e-06,0.2764099983041592,0.005912505791597"
1932,0,"0.0005841121495327,0.0005841121495327,0.0,0.2427300430981776,0.0006044517394056"
1933,1,"0.0040887850467289,0.0040887850467289,2.912151853066595e-06,0.2754242116302702,0.0040957481725343"
1934,1,"0.0017523364485981,0.0017523364485981,9.90915317198551e-09,0.2751503620537052,0.0035063851791719"
1935,0,"0.0005841121495327,0.0005841121495327,0.0,0.2144520322651706,7.023179453590475e-05"
1936,1,"0.0005841121495327,0.0005841121495327,5.2818176369414415e-08,0.2252146300187296,0.000388098700666"
1937,1,"0.000876168224299,0.000876168224299,0.0001444641282747,0.2205332527311839,5.376994171392859e-05"
1938,1,"0.000876168224299,0.000876168224299,7.11013912665194e-08,0.2205186081164863,5.384580448866668e-05"
1939,1,"0.0011682242990654,0.0011682242990654,0.0,0.2205332527311839,5.473929397866368e-05"
1940,1,"0.0011682242990654,0.0011682242990654,0.0010066105152172,0.2205771982481679,5.302257472854643e-05"
1941,1,"0.0026285046728971,0.0023364485981308,1.5926711643700348e-06,0.2206065049907771,5.856967113152161e-05"
1942,1,"0.000876168224299,0.000876168224299,0.0,0.2205186081164863,5.461625914049903e-05"
1943,1,"0.000876168224299,0.000876168224299,0.0,0.2205186081164863,5.457067966626872e-05"
1944,1,"0.0026285046728971,0.0026285046728971,2.047720068475759e-06,0.2206211612826314,5.938489784643963e-05"
1945,0,"0.000876168224299,0.0005841121495327,0.0,0.2205332527311839,5.4535183250456224e-05"
1946,0,"0.0002920560747663,0.0002920560747663,0.0,0.1802230391634738,7.655030173020905e-07"
1947,1,"0.0020443925233644,0.0020443925233644,6.256922431453708e-07,0.2205771982481679,5.708346540606332e-05"
1948,1,"0.0014602803738317,0.0014602803738317,1.990838955462544e-07,0.220547899291105,5.622825543518473e-05"
1949,0,"0.0002920560747663,0.0005841121495327,8.532166951982329e-08,0.1802230391634738,7.655030173020905e-07"
1950,0,"0.000876168224299,0.0005841121495327,0.0,0.2205186081164863,5.382379538397364e-05"
1951,1,"0.0011682242990654,0.0011682242990654,0.0002884370139508,0.2205771982481679,5.46002424075513e-05"
1952,2,"0.009929906542056,0.0102219626168224,0.0160087615248715,0.2840709768713574,0.0036167937225006"
1953,1,"0.0023364485981308,0.0023364485981308,2.0391971103651457e-05,0.2219334170705185,0.0001071308088096"
1954,0,"0.000876168224299,0.000876168224299,4.2660834759911645e-08,0.2205186081164863,5.3834032730630326e-05"
1955,0,"0.0005841121495327,0.0002920560747663,0.0,0.2205186081164863,5.3000468323963696e-05"
1956,0,"0.0005841121495327,0.000876168224299,0.0,0.2205039654466247,5.305778387230869e-05"
1957,0,"0.000876168224299,0.0011682242990654,1.1376222602643105e-07,0.2205186081164863,5.376679482492144e-05"
1958,1,"0.0011682242990654,0.0011682242990654,5.688111301321553e-08,0.2205332527311839,5.465901940879651e-05"
1959,1,"0.0020443925233644,0.0020443925233644,6.253431703694418e-08,0.2707091970022147,0.0028021656953394"
1960,1,"0.0020443925233644,0.0020443925233644,9.621993718702506e-07,0.2681732794658942,0.0023393662421228"
1961,1,"0.0002920560747663,0.0002920560747663,0.0,0.2645836761713144,0.0008730487818412"
1962,1,"0.0017523364485981,0.0017523364485981,1.34309663501691e-06,0.2713285170051612,0.0029418838281483"
1963,1,"0.000876168224299,0.000876168224299,1.1050421739433836e-06,0.2741508890965218,0.0025305899578531"
1964,1,"0.0002920560747663,0.0002920560747663,0.0,0.2337103047101251,0.0003326985064017"
1965,1,"0.0067172897196261,0.0067172897196261,0.0013824919329861,0.2915530921533071,0.0077167135651745"
1966,1,"0.0029205607476635,0.0029205607476635,8.689648610944022e-05,0.2730239019671271,0.0035497597255292"
1967,2,"0.0043808411214953,0.0043808411214953,0.0001562380309861,0.2910675536529203,0.007390427261998"
1968,1,"0.0002920560747663,0.0002920560747663,0.0,0.2263814656504307,0.0002056310267606"
1969,1,"0.0014602803738317,0.0014602803738317,1.6593664088229491e-06,0.2667943857657402,0.0019217512132199"
1970,1,"0.0005841121495327,0.0005841121495327,0.0,0.2706209534370604,0.0020646941465487"
1971,1,"0.0020443925233644,0.0020443925233644,6.320123668135058e-09,0.2736313216567376,0.0028625746509395"
1972,1,"0.000876168224299,0.000876168224299,0.0,0.2566694790250555,0.0009072300680471"
1973,1,"0.0020443925233644,0.0020443925233644,2.647490795087466e-07,0.2579855282493915,0.0016976985683829"
1974,1,"0.0002920560747663,0.0002920560747663,0.0,0.2286887762293346,0.0002631954372277"
1975,1,"0.0005841121495327,0.0005841121495327,0.0,0.2556813766265913,0.0007479621102385"
1976,1,"0.0026285046728971,0.0026285046728971,3.680016639452966e-07,0.2750591998365086,0.0033881940604365"
1977,0,"0.0014602803738317,0.0014602803738317,0.0,0.2583066054469639,0.0014582287689676"
1978,0,"0.0002920560747663,0.0002920560747663,0.0,0.2263814656504307,0.0002056310267606"
1979,1,"0.0029205607476635,0.0029205607476635,0.0003125579487165,0.2761571492412614,0.0035310448809513"
1980,0,"0.0002920560747663,0.0002920560747663,0.0,0.2263814656504307,0.0002056310267606"
1981,1,"0.0005841121495327,0.0005841121495327,0.0,0.2224239597874191,0.0003359623089748"
