node_id,feat
738,"0.000876168224299,0.000876168224299,5.810405694299967e-06,0.1839263206660852,1.5065084001941354e-06,0.0"
726,"0.0017523364485981,0.0014602803738317,0.0013993692339614,0.207186780610567,1.1402838130617443e-05,0.3"
753,"0.0011682242990654,0.000876168224299,5.763763181629132e-05,0.2071609307315139,1.1560282355432923e-05,0.6666666666666666"
732,"0.000876168224299,0.0014602803738317,0.0001924416035741,0.1712188563870156,3.3175134710735217e-07,0.3076923076923077"
734,"0.0005841121495327,0.000876168224299,1.0238600342378797e-07,0.1711923765143916,1.671006194130405e-07,0.75"
746,"0.0005841121495327,0.000876168224299,9.580912473163694e-05,0.1711923765143916,1.671006194130405e-07,0.625"
727,"0.0005841121495327,0.0005841121495327,0.0,0.1837329710980506,1.530869570252978e-06,1.0"
765,"0.0005841121495327,0.0005841121495327,0.0,0.1837329710980506,1.530869570252978e-06,1.0"
728,"0.000876168224299,0.000876168224299,8.532166951982329e-08,0.1837431372559159,1.5533232426073962e-06,0.6666666666666666"
775,"0.0005841121495327,0.0005841121495327,0.0,0.1837329710980506,1.531194057203515e-06,1.0"
757,"0.0005841121495327,0.0002920560747663,0.0005759212692588,0.1550683969005915,4.2987234077181697e-08,0.6666666666666666"
742,"0.0005841121495327,0.0005841121495327,0.0002012908827311,0.1458854157899296,7.206502878829644e-09,0.5"
733,"0.0005841121495327,0.0005841121495327,0.0,0.1837024793730247,1.5080623870156653e-06,1.0"
749,"0.0005841121495327,0.0005841121495327,0.0,0.1837024793730247,1.5080623870156653e-06,1.0"
761,"0.000876168224299,0.000876168224299,7.11013912665194e-08,0.1837533045388539,3.0165443608580035e-06,0.8333333333333334"
773,"0.000876168224299,0.0011682242990654,7.798400594111846e-06,0.1838346833274008,1.5522947917639308e-06,0.2222222222222222"
743,"0.0005841121495327,0.0005841121495327,6.896834952852381e-07,0.1837634729470515,1.4843758481341728e-06,0.0"
740,"0.000876168224299,0.000876168224299,1.2798250427973498e-07,0.1837533045388539,1.553629306709894e-06,0.6666666666666666"
767,"0.0005841121495327,0.0005841121495327,0.0,0.1837329710980506,1.5311984821675171e-06,1.0"
772,"0.0011682242990654,0.000876168224299,0.0002881312779684,0.1837634729470515,1.5751191638662489e-06,0.5"
741,"0.0005841121495327,0.0005841121495327,1.2798250427973498e-07,0.1837024793730247,1.5077475547456748e-06,0.8"
768,"0.0002920560747663,0.0002920560747663,0.0,0.1550539160305443,2.1498109598383746e-08,0.0"
744,"0.0002920560747663,0.0002920560747663,0.000431770308605,0.1550683969005915,2.1489126360941433e-08,0.5"
747,"0.0002920560747663,0.0005841121495327,0.0002880459562989,0.154844246928386,2.178143267954065e-08,0.6666666666666666"
759,"0.0005841121495327,0.0005841121495327,0.0,0.1837431372559159,1.5315090341941192e-06,1.0"
751,"0.000876168224299,0.000876168224299,0.0002908757916713,0.1837634729470515,1.529859168975718e-06,0.2307692307692307"
774,"0.0002920560747663,0.0002920560747663,0.0,0.1836923177135838,1.4862764683644563e-06,0.0"
776,"0.0002920560747663,0.0005841121495327,0.0,0.1836923177135838,1.4862764683644563e-06,1.0"
764,"0.0002920560747663,0.0002920560747663,0.0,0.1178044527874762,4.545829624344221e-12,0.5"
763,"0.0005841121495327,0.0005841121495327,7.11013912665194e-08,0.1835400276143352,1.5074653508410654e-06,0.5"
778,"0.0137266355140186,0.0137266355140186,0.0103231329198758,0.3105863935303187,0.0218270364863117,0.1840888066604995"
781,"0.0023364485981308,0.0023364485981308,8.477092835386234e-06,0.2871910161399436,0.0085025831732341,0.5530973451327433"
786,"0.0017523364485981,0.0017523364485981,1.845313633182468e-06,0.2464407955195672,0.0008758066117847,0.6"
777,"0.000876168224299,0.000876168224299,1.022654251443914e-07,0.2378618809273095,0.0004493944844462,0.6666666666666666"
779,"0.0405957943925233,0.041179906542056,0.0080863788710186,0.3335800823331158,0.0569793160109038,0.18786773207266"
780,"0.0055490654205607,0.0055490654205607,4.249898612189535e-05,0.2905073676516637,0.010414589122208,0.5292397660818714"
782,"0.0052570093457943,0.0052570093457943,0.0002358099137295,0.2861023278733667,0.0070193406895653,0.4477124183006536"
784,"0.0020443925233644,0.0020443925233644,0.0001144621391483,0.2799047302449568,0.0030103364116406,0.2857142857142857"
785,"0.0061331775700934,0.0061331775700934,0.0005291271702476,0.2904565485547247,0.0105424637486597,0.3380952380952381"
783,"0.0035046728971962,0.0035046728971962,0.0003867209099298,0.2868437176838704,0.0070790159528074,0.4773584905660377"
788,"0.009053738317757,0.0087616822429906,0.0003572815256521,0.3020272596294832,0.0132077022406774,0.3088888888888889"
787,"0.0131425233644859,0.0131425233644859,0.0030687539189667,0.3166577400234736,0.0262824963563554,0.2762626262626262"
792,"0.0055490654205607,0.0055490654205607,2.530846110018639e-05,0.2575853024841893,0.0047560899714463,0.3684210526315789"
789,"0.0064252336448598,0.0064252336448598,0.0001722635666035,0.290228082470387,0.0110683035532483,0.5086580086580087"
790,"0.0128504672897196,0.0125584112149532,0.000612223654028,0.3182052241880192,0.0379147603567636,0.4056246619794483"
791,"0.0671728971962616,0.0662967289719626,0.0412194719499322,0.3713699082561136,0.1296436808313441,0.1171387352729021"
793,"0.0035046728971962,0.0035046728971962,2.885304709966792e-06,0.2657056904805703,0.0043705127945892,0.5"
794,"0.0227803738317757,0.0227803738317757,0.0016384118323675,0.2895700836785985,0.0203063217609093,0.1573580822373897"
795,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1373703036165371,1.6629128859470204e-09,0.5"
804,"0.0023364485981308,0.0029205607476635,0.007182847409361,0.1904777859140856,7.971040722032616e-06,0.0233333333333333"
796,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1596226552406349,1.1511804366682033e-07,0.5"
800,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1373703036165371,1.6629128859470204e-09,0.5"
797,"0.0002920560747663,0.0002920560747663,0.0,0.1596226552406349,1.1511804366682033e-07,1.0"
798,"0.0005841121495327,0.0005841121495327,0.0038694230343935,0.2357008815122555,0.0002759494361629,0.0"
799,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1373703036165371,1.6629128859470204e-09,0.5"
801,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1373703036165371,1.6629128859470204e-09,0.5"
802,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1596226552406349,1.1511804366682033e-07,0.5"
803,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1596226552406349,1.1511804366682033e-07,0.5"
809,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1373703036165371,1.6629128859470204e-09,0.5"
805,"0.0002920560747663,0.0002920560747663,0.0,0.1596149829188256,1.1511804366682033e-07,0.0"
806,"0.0002920560747663,0.0002920560747663,0.0002877899912903,0.1596943162325403,1.1511804366682033e-07,0.0"
807,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1596226552406349,1.1511804366682033e-07,0.5"
808,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1596226552406349,1.1511804366682033e-07,0.5"
3412,"0.0002920560747663,0.0,0.0,0.1374934924191272,1.6629128859470204e-09,0.0"
810,"0.0011682242990654,0.0011682242990654,0.0,0.2532247765461467,0.0018418749684167,1.0"
811,"0.0005841121495327,0.0005841121495327,0.0,0.2546813190908941,0.0020603509013356,1.0"
812,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922,0.0"
813,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922,0.0"
815,"0.000876168224299,0.000876168224299,0.0,0.2549550648465388,0.0024652739399679,1.0"
819,"0.0011682242990654,0.0011682242990654,7.440150507438877e-08,0.2547985666865777,0.0024306672426718,0.8333333333333334"
821,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922,0.0"
822,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922,0.0"
824,"0.0005841121495327,0.0005841121495327,0.0,0.2546813190908941,0.0020603509013356,1.0"
825,"0.0005841121495327,0.0005841121495327,0.0,0.2523013006857748,0.0015110449109245,1.0"
827,"0.0005841121495327,0.0005841121495327,4.028994982490111e-06,0.2501724965817514,0.0011464096815162,0.0"
829,"0.0017523364485981,0.0017523364485981,4.168094696802026e-07,0.2747860752690251,0.0053800806108145,0.8"
817,"0.0058411214953271,0.0058411214953271,6.640116336604994e-05,0.2973220270056557,0.0123864907017954,0.5026315789473684"
823,"0.0064252336448598,0.0064252336448598,6.132169533730898e-05,0.2905836296487721,0.0165499456872061,0.4826839826839826"
828,"0.0029205607476635,0.0029205607476635,6.744316857008836e-06,0.2839009762867546,0.0065003640603173,0.7333333333333333"
814,"0.0002920560747663,0.0002920560747663,0.0,0.2441577619017843,0.0009542290290433,0.0"
816,"0.0005841121495327,0.0005841121495327,0.0,0.2523013006857748,0.0015110449109245,1.0"
818,"0.000876168224299,0.000876168224299,0.0001323349391978,0.2549354920640387,0.0015440720288792,0.3333333333333333"
820,"0.0005841121495327,0.0005841121495327,0.0,0.2595989461871613,0.0017958828055163,1.0"
826,"0.000876168224299,0.000876168224299,1.8461413872710303e-08,0.2359018057559258,0.0005120829565096,0.6666666666666666"
830,"0.0075934579439252,0.0075934579439252,0.0020505614925313,0.284289848439874,0.0090372591127699,0.4184615384615384"
831,"0.0002920560747663,0.0002920560747663,0.0,0.1833778629204356,1.4628729678440968e-06,0.0"
834,"0.0002920560747663,0.0002920560747663,0.0,0.1548803563092285,2.2100907748454185e-08,1.0"
835,"0.0002920560747663,0.0002920560747663,0.0,0.1837329710980506,1.5087540532438086e-06,1.0"
836,"0.004964953271028,0.004964953271028,8.584216217770533e-06,0.2756070810545413,0.0052384029825628,0.7205882352941176"
841,"0.0011682242990654,0.0011682242990654,0.0,0.24154711373481,0.000809761827856,1.0"
837,"0.0014602803738317,0.0014602803738317,2.8975581696937083e-06,0.257845307836491,0.0013130031810198,0.7"
838,"0.0011682242990654,0.0011682242990654,6.337765366719984e-08,0.2416174126619738,0.0008414668072242,0.8333333333333334"
840,"0.0002920560747663,0.0002920560747663,0.0,0.2286887762293346,0.0002631954372277,0.0"
842,"0.0011682242990654,0.0011682242990654,0.0,0.270819582419358,0.0018406415017117,1.0"
839,"0.0198598130841121,0.0195677570093457,0.0008473672184583,0.2807803939820891,0.0103529416535545,0.2835505067379441"
843,"0.0002920560747663,0.0005841121495327,0.0002876193479513,0.2532054685189606,0.0005475884326957,0.5"
844,"0.0002920560747663,0.0002920560747663,0.0,0.2014431131104742,7.905871545042651e-06,1.0"
845,"0.000876168224299,0.000876168224299,0.0005774102176545,0.2533020381103103,0.0005658653639889,0.3333333333333333"
848,"0.0011682242990654,0.0011682242990654,7.008260633668585e-06,0.2558192527252267,0.0012497914627908,0.6666666666666666"
854,"0.000876168224299,0.000876168224299,0.0005757506259197,0.2015409188338998,1.6082370197684464e-05,0.0"
846,"0.0002920560747663,0.0002920560747663,0.0,0.1673110499610121,2.3221893207760745e-07,0.0"
850,"0.000876168224299,0.000876168224299,0.0,0.2546227357480576,0.0010542273265211,1.0"
847,"0.0002920560747663,0.0002920560747663,0.0,0.2532054685189606,0.0005475884326957,0.0"
849,"0.0005841121495327,0.0005841121495327,0.0,0.2532247765461467,0.0005556101321656,1.0"
851,"0.0023364485981308,0.0023364485981308,4.91773485539083e-07,0.283368010890534,0.0048507936293524,0.9285714285714286"
852,"0.0005841121495327,0.0005841121495327,0.0005732378174898,0.2532827182996086,0.0005478206516277,0.0"
853,"0.0002920560747663,0.0002920560747663,0.0,0.2532054685189606,0.0005475884326957,0.0"
855,"0.0002920560747663,0.0002920560747663,0.0,0.2532054685189606,0.0005475884326957,0.0"
856,"0.0029205607476635,0.0029205607476635,9.482988208951628e-06,0.2746270029462593,0.0056601454383791,0.6"
857,"0.0131425233644859,0.0128504672897196,0.0004115783850625,0.3007961702559935,0.0438581410390536,0.3899793388429752"
858,"0.0058411214953271,0.0061331775700934,3.104054190548052e-05,0.2895195919464837,0.0207263970723474,0.3075"
859,"0.0011682242990654,0.0011682242990654,5.499202308483077e-08,0.2711070062557081,0.0037498114271827,0.8333333333333334"
860,"0.0081775700934579,0.0081775700934579,8.131569160022203e-05,0.2973752771224293,0.0311432668087325,0.3892927957699933"
861,"0.0023364485981308,0.0023364485981308,6.950029167841222e-07,0.2717948698335381,0.0047157959933298,0.7857142857142857"
862,"0.000876168224299,0.000876168224299,5.499202308483077e-08,0.2710406235411499,0.0031168476161124,0.6666666666666666"
863,"0.0011682242990654,0.0011682242990654,5.499202308483077e-08,0.2711070062557081,0.0037498114271827,0.8333333333333334"
864,"0.0011682242990654,0.0011682242990654,5.499202308483077e-08,0.2711070062557081,0.0037498114271827,0.8333333333333334"
865,"0.0017523364485981,0.0017523364485981,6.694839741562757e-06,0.2760194264505168,0.0070263094220312,0.6"
866,"0.0014602803738317,0.0014602803738317,5.499202308483077e-08,0.2711291410537367,0.0038178696165518,0.9"
867,"0.000876168224299,0.000876168224299,5.499202308483077e-08,0.2710406235411499,0.0031168476161124,0.6666666666666666"
868,"0.0035046728971962,0.0035046728971962,4.887380191946266e-06,0.2848018627466697,0.0132110174496211,0.5909090909090909"
869,"0.0020443925233644,0.0020443925233644,8.391214645535963e-07,0.2719284080925457,0.0047159540102186,0.7142857142857143"
875,"0.0005841121495327,0.0005841121495327,0.0,0.2050503068617578,2.532536453881363e-05,1.0"
878,"0.0002920560747663,0.0002920560747663,0.0,0.205037646309346,2.4877874797030817e-05,0.0"
882,"0.0014602803738317,0.0014602803738317,0.0002294932322853,0.254232867832351,0.001125579033991,0.6"
883,"0.0002920560747663,0.0002920560747663,0.0,0.205037646309346,2.4877874797030817e-05,0.0"
870,"0.000876168224299,0.000876168224299,1.4535501758856998e-07,0.2051136330837658,3.099648173606587e-05,0.6666666666666666"
879,"0.0014602803738317,0.0017523364485981,0.0004809522989691,0.2390433141107233,0.0003985287039462,0.3529411764705882"
871,"0.0017523364485981,0.0017523364485981,0.0001112196707525,0.2390605226136468,0.0004438233447673,0.5409836065573771"
873,"0.0017523364485981,0.0011682242990654,8.950131394342225e-07,0.2051769984322624,3.849792037178448e-05,0.4634146341463415"
874,"0.000876168224299,0.000876168224299,0.0,0.2051136330837658,3.703779202065075e-05,0.8461538461538461"
872,"0.0032126168224299,0.0032126168224299,0.0006814031209019,0.2608632929792748,0.0021358790429958,0.4363636363636363"
876,"0.0023364485981308,0.0020443925233644,0.0002859015802204,0.2462580437245953,0.000660460910151,0.4693877551020408"
877,"0.000876168224299,0.000876168224299,7.11013912665194e-08,0.205100964710405,3.496824445603631e-05,0.6666666666666666"
881,"0.0011682242990654,0.0014602803738317,0.0002914571389307,0.2051516475953647,2.9132243123623543e-05,0.3181818181818182"
880,"0.0005841121495327,0.0005841121495327,0.0,0.2050756326577019,2.529846058497619e-05,1.0"
1675,"0.0011682242990654,0.000876168224299,4.233572358074904e-05,0.2390433141107233,0.0004034042392757,0.5555555555555556"
884,"0.0002920560747663,0.0002920560747663,0.0,0.1985405787173363,1.387608427123581e-05,0.0"
885,"0.0002920560747663,0.0002920560747663,0.0,0.1985405787173363,1.387608427123581e-05,0.0"
886,"0.0002920560747663,0.0002920560747663,0.0,0.1985405787173363,1.387608427123581e-05,0.0"
887,"0.0002920560747663,0.0002920560747663,0.0,0.1985405787173363,1.387608427123581e-05,0.0"
888,"0.0005841121495327,0.0005841121495327,0.0,0.2312849783832127,0.0003581103123767,1.0"
890,"0.0035046728971962,0.0035046728971962,0.0001189714488686,0.2774724030436303,0.0074468551951915,0.5606060606060606"
889,"0.0169392523364485,0.0166471962616822,0.0015967106208181,0.3286283740352467,0.0496708886172144,0.3825792551554324"
894,"0.0073014018691588,0.0073014018691588,0.0026631784152106,0.3021921666781479,0.0173657413961679,0.3016666666666667"
892,"0.0020443925233644,0.0020443925233644,3.2681034496616744e-06,0.2730912598376783,0.0045738246889648,0.7619047619047619"
891,"0.0055490654205607,0.0061331775700934,0.0001152296577348,0.2880879430577052,0.0115236683661681,0.5308804204993429"
893,"0.0014602803738317,0.0014602803738317,6.752640990964882e-06,0.2811607585831994,0.0035132667808337,0.6"
2662,"0.000876168224299,0.000876168224299,6.874398966767214e-08,0.2404975173541547,0.0012079739013734,0.6666666666666666"
895,"0.0005841121495327,0.000876168224299,0.0002870931976559,0.2070963342454735,1.139304118938412e-05,0.625"
897,"0.0005841121495327,0.0005841121495327,5.75992370650074e-05,0.1712012022284976,1.6933760701194714e-07,0.5"
896,"0.0002920560747663,0.0002920560747663,0.0,0.1458597847597912,2.416879485319426e-09,0.0"
900,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.1712100288526587,1.673019387220043e-07,0.0"
898,"0.0002920560747663,0.0002920560747663,0.0,0.2070963342454735,1.1226152443272753e-05,1.0"
899,"0.0002920560747663,0.0002920560747663,0.0,0.2070834197821257,1.1226152443272753e-05,0.0"
901,"0.0023364485981308,0.0023364485981308,1.0533539446891764e-08,0.2741735237472067,0.0030507697256625,0.9464285714285714"
906,"0.0026285046728971,0.0026285046728971,1.317287996660029e-07,0.2741282581827776,0.0031096484805465,0.8055555555555556"
902,"0.0035046728971962,0.0035046728971962,5.653436534626343e-07,0.2774955895066573,0.0043291284323289,0.8560606060606061"
903,"0.0005841121495327,0.000876168224299,2.3516381532633095e-07,0.2671807643113821,0.001254791395537,0.75"
